"dt","state","orders","buyers","item_gmv","paid_gmv","aov","avg_delivery_days","ontime_rate","bad_review_rate"
"2017-10-30",MG,13,13,1761.79,1761.79,135.522308,8.7692,1.0000,0.0769
"2017-10-30",MT,1,1,118.93,118.93,118.930000,11.0000,1.0000,0.0000
"2017-10-30",PA,3,3,458.20,458.20,152.733333,26.0000,0.6667,0.0000
"2017-10-30",PB,1,1,1229.19,1229.19,1229.190000,16.0000,1.0000,0.0000
"2017-10-30",PE,1,1,160.57,160.57,160.570000,13.0000,1.0000,0.0000
"2017-10-30",PI,1,1,654.74,654.74,654.740000,9.0000,1.0000,0.0000
"2017-10-30",PR,6,6,643.46,643.46,107.243333,12.8333,0.8333,0.0000
"2017-10-30",RJ,14,14,2754.99,2754.99,196.785000,11.5000,0.8571,0.2143
"2017-10-30",RN,1,1,438.01,438.01,438.010000,29.0000,1.0000,0.0000
"2017-10-30",RO,1,1,201.54,201.54,201.540000,17.0000,1.0000,0.0000
"2017-10-30",RS,6,6,788.31,788.31,131.385000,12.5000,0.8333,0.0000
"2017-10-30",SC,4,4,556.46,556.46,139.115000,10.0000,1.0000,0.2500
"2017-10-30",SE,1,1,72.67,72.67,72.670000,23.0000,0.0000,1.0000
"2017-10-30",SP,56,56,6103.04,6103.01,108.982857,7.3571,0.8750,0.1071
"2017-10-31",AL,2,2,928.27,928.28,464.135000,22.5000,1.0000,0.0000
"2017-10-31",BA,3,3,439.78,439.78,146.593333,15.6667,1.0000,0.3333
"2017-10-31",CE,2,2,271.15,271.16,135.575000,23.0000,1.0000,0.5000
"2017-10-31",DF,6,6,936.15,936.15,156.025000,9.6667,1.0000,0.0000
"2017-10-31",ES,3,3,340.79,340.79,113.596667,15.3333,1.0000,0.0000
"2017-10-31",GO,5,5,698.52,698.52,139.704000,14.6000,0.8000,0.0000
"2017-10-31",MA,1,1,58.14,58.14,58.140000,8.0000,1.0000,0.0000
"2017-10-31",MG,15,15,1912.65,1912.66,127.510000,10.8000,0.9333,0.0667
"2017-10-31",MS,2,2,195.05,195.05,97.525000,22.0000,0.5000,0.0000
"2017-10-31",MT,1,1,1391.79,1391.79,1391.790000,15.0000,1.0000,0.0000
"2017-10-31",PB,1,1,62.28,62.28,62.280000,28.0000,1.0000,0.0000
"2017-10-31",PR,9,9,3520.77,3520.77,391.196667,12.7778,1.0000,0.1111
"2017-10-31",RJ,23,23,4388.02,4388.00,190.783478,13.0435,0.8261,0.1739
"2017-10-31",RN,1,1,52.05,52.05,52.050000,21.0000,1.0000,0.0000
"2017-10-31",RS,7,7,404.01,404.01,57.715714,16.1429,0.8571,0.0000
"2017-10-31",SC,10,10,1245.91,1245.92,124.591000,12.4000,1.0000,0.0000
"2017-10-31",SE,1,1,132.94,132.94,132.940000,21.0000,1.0000,0.0000
"2017-10-31",SP,63,62,9670.54,9670.58,153.500635,8.3175,0.9365,0.1429
"2017-10-31",TO,1,1,112.12,112.12,112.120000,16.0000,1.0000,0.0000
"2017-11-01",AL,2,2,241.27,241.27,120.635000,16.5000,1.0000,0.0000
"2017-11-01",BA,6,6,2358.71,2358.70,393.118333,14.6667,1.0000,0.1667
"2017-11-01",CE,1,1,144.26,144.26,144.260000,34.0000,0.0000,1.0000
"2017-11-01",DF,3,3,1675.93,1675.93,558.643333,13.3333,1.0000,0.0000
"2017-11-01",ES,3,3,609.43,609.43,203.143333,7.6667,1.0000,0.0000
"2017-11-01",GO,1,1,247.92,247.92,247.920000,15.0000,1.0000,0.0000
"2017-11-01",MA,1,1,56.15,56.15,56.150000,27.0000,0.0000,0.0000
"2017-11-01",MG,12,12,2557.83,2557.83,213.152500,11.2500,1.0000,0.0000
"2017-11-01",MS,2,2,617.97,617.97,308.985000,13.5000,1.0000,0.0000
"2017-11-01",PA,4,4,1081.93,1081.93,270.482500,27.0000,1.0000,0.0000
"2017-11-01",PR,6,6,702.28,702.28,117.046667,10.8333,1.0000,0.0000
"2017-11-01",RJ,18,18,3125.55,3125.54,173.641667,13.2778,0.9444,0.2778
"2017-11-01",RS,6,5,1250.49,1250.49,208.415000,15.5000,0.8333,0.0000
"2017-11-01",SC,4,4,626.50,626.50,156.625000,11.0000,1.0000,0.2500
"2017-11-01",SE,1,1,723.72,723.72,723.720000,13.0000,1.0000,0.0000
"2017-11-01",SP,38,38,6009.23,6009.22,158.137632,9.6316,0.9474,0.0789
"2017-11-02",AL,1,1,97.87,97.87,97.870000,21.0000,1.0000,0.0000
"2017-11-02",BA,4,4,683.82,683.82,170.955000,16.2500,1.0000,0.0000
"2017-11-02",CE,2,2,1437.89,1437.90,718.945000,19.5000,1.0000,0.0000
"2017-11-02",DF,3,3,343.76,343.75,114.586667,13.0000,1.0000,0.0000
"2017-11-02",ES,4,4,813.41,813.41,203.352500,17.0000,0.7500,0.0000
"2017-11-02",GO,3,3,655.18,655.17,218.393333,20.6667,0.6667,0.0000
"2017-11-02",MA,1,1,149.36,149.36,149.360000,29.0000,0.0000,0.0000
"2017-11-02",MG,12,12,4067.72,4067.72,338.976667,11.1667,1.0000,0.0833
"2017-11-02",MS,1,1,136.30,136.30,136.300000,18.0000,1.0000,0.0000
"2017-11-02",MT,2,2,154.63,154.63,77.315000,15.0000,1.0000,0.0000
"2017-11-02",PA,1,1,202.40,202.39,202.400000,21.0000,1.0000,0.0000
"2017-11-02",PB,1,1,97.04,97.04,97.040000,21.0000,1.0000,0.0000
"2017-11-02",PE,3,3,628.07,628.07,209.356667,15.6667,1.0000,0.0000
"2017-11-02",PI,1,1,134.50,134.50,134.500000,21.0000,1.0000,0.0000
"2017-11-02",PR,5,5,1003.28,1003.28,200.656000,9.2000,1.0000,0.0000
"2017-11-02",RJ,12,12,2277.47,2277.46,189.789167,11.0000,0.9167,0.4167
"2017-11-02",RN,2,2,259.46,259.46,129.730000,14.0000,1.0000,0.0000
"2017-11-02",RO,1,1,209.48,209.48,209.480000,25.0000,1.0000,0.0000
"2017-11-02",RS,4,4,474.37,474.38,118.592500,14.0000,1.0000,0.0000
"2017-11-02",SC,3,3,417.09,417.09,139.030000,18.0000,1.0000,0.3333
"2017-11-02",SP,51,51,9582.53,9582.54,187.892745,9.6471,0.9608,0.1765
"2017-11-03",AL,1,1,213.56,213.56,213.560000,18.0000,1.0000,0.0000
"2017-11-03",BA,6,6,1039.57,1039.57,173.261667,17.3333,1.0000,0.1667
"2017-11-03",CE,1,1,266.89,266.89,266.890000,10.0000,1.0000,0.0000
"2017-11-03",DF,2,2,222.00,222.00,111.000000,17.5000,1.0000,0.0000
"2017-11-03",ES,1,1,72.10,72.10,72.100000,13.0000,1.0000,1.0000
"2017-11-03",GO,1,1,300.76,300.76,300.760000,18.0000,1.0000,0.0000
"2017-11-03",MA,1,1,181.55,181.55,181.550000,17.0000,1.0000,0.0000
"2017-11-03",MG,14,14,2752.84,2752.84,196.631429,13.9286,1.0000,0.0714
"2017-11-03",MS,1,1,1227.98,1227.98,1227.980000,20.0000,1.0000,0.0000
"2017-11-03",MT,6,6,1569.06,1569.03,261.510000,18.1667,1.0000,0.1667
"2017-11-03",PA,3,3,397.90,397.90,132.633333,23.3333,1.0000,0.0000
"2017-11-03",PE,4,4,845.68,845.68,211.420000,13.0000,1.0000,0.5000
"2017-11-03",PI,1,1,269.25,269.25,269.250000,24.0000,0.0000,0.0000
"2017-11-03",PR,7,7,1052.15,1052.15,150.307143,12.1429,0.8571,0.2857
"2017-11-03",RJ,16,16,4339.14,4339.13,271.196250,12.3125,1.0000,0.0625
"2017-11-03",RN,2,2,299.25,299.25,149.625000,14.0000,1.0000,0.0000
"2017-11-03",RO,1,1,54.05,54.05,54.050000,14.0000,1.0000,0.0000
"2017-11-03",RS,7,7,1925.62,1925.62,275.088571,14.8571,0.8571,0.0000
"2017-11-03",SC,3,3,146.59,146.59,48.863333,14.0000,1.0000,0.0000
"2017-11-03",SP,60,59,8860.21,8860.18,147.670167,8.9667,0.9333,0.1167
"2017-11-04",AP,1,1,104.94,104.94,104.940000,23.0000,1.0000,0.0000
"2017-11-04",BA,2,2,164.48,164.48,82.240000,16.0000,1.0000,0.0000
"2017-11-04",CE,3,3,1679.30,1679.30,559.766667,17.3333,1.0000,0.3333
"2017-11-04",DF,3,3,349.82,349.82,116.606667,12.6667,1.0000,0.0000
"2017-11-04",ES,1,1,423.18,423.18,423.180000,5.0000,1.0000,0.0000
"2017-11-04",GO,1,1,188.38,188.38,188.380000,11.0000,1.0000,0.0000
"2017-11-04",MA,1,1,177.43,177.43,177.430000,30.0000,0.0000,1.0000
"2017-11-04",MG,16,16,2234.70,2234.70,139.668750,10.3750,1.0000,0.1250
"2017-11-04",MS,1,1,836.34,836.34,836.340000,9.0000,1.0000,0.0000
"2017-11-04",MT,1,1,108.96,108.96,108.960000,10.0000,1.0000,0.0000
"2017-11-04",PA,2,2,344.78,344.78,172.390000,19.5000,1.0000,0.0000
"2017-11-04",PE,1,1,144.85,144.85,144.850000,12.0000,1.0000,0.0000
"2017-11-04",PR,7,7,918.35,918.35,131.192857,10.4286,1.0000,0.4286
"2017-11-04",RJ,15,14,5548.67,5548.67,369.911333,16.8667,0.8000,0.1333
"2017-11-04",RO,2,2,1189.61,1189.61,594.805000,14.5000,1.0000,0.5000
"2017-11-04",RS,5,5,1970.11,1970.11,394.022000,14.0000,1.0000,0.2000
"2017-11-04",SC,6,6,799.12,799.12,133.186667,11.8333,1.0000,0.0000
"2017-11-04",SP,38,38,4891.20,4891.20,128.715789,8.7105,0.9737,0.0526
"2017-11-05",AL,1,1,82.22,82.22,82.220000,18.0000,1.0000,0.0000
"2017-11-05",AM,1,1,46.05,46.05,46.050000,29.0000,1.0000,0.0000
"2017-11-05",BA,2,2,93.57,93.57,46.785000,11.5000,1.0000,0.0000
"2017-11-05",CE,4,4,937.57,937.56,234.392500,22.7500,0.7500,0.5000
"2017-11-05",DF,1,1,39.60,39.60,39.600000,11.0000,1.0000,0.0000
"2017-11-05",ES,1,1,167.51,167.51,167.510000,8.0000,1.0000,0.0000
"2017-11-05",GO,3,3,323.87,323.87,107.956667,12.0000,1.0000,0.0000
"2017-11-05",MA,3,3,1046.42,1046.42,348.806667,17.6667,1.0000,0.3333
"2017-11-05",MG,9,9,1181.26,1181.26,131.251111,12.1111,1.0000,0.0000
"2017-11-05",MS,4,4,432.74,432.74,108.185000,11.5000,1.0000,0.0000
"2017-11-05",MT,1,1,159.12,159.12,159.120000,16.0000,1.0000,1.0000
"2017-11-05",PA,2,2,205.78,205.78,102.890000,27.0000,1.0000,0.0000
"2017-11-05",PB,1,1,94.22,94.22,94.220000,18.0000,1.0000,1.0000
"2017-11-05",PE,5,5,1280.70,1280.70,256.140000,11.8000,1.0000,0.2000
"2017-11-05",PR,7,6,679.88,679.88,97.125714,9.5714,1.0000,0.1429
"2017-11-05",RJ,26,25,3539.88,3539.88,136.149231,11.6538,0.9231,0.1154
"2017-11-05",RN,2,2,219.80,219.80,109.900000,17.5000,1.0000,0.0000
"2017-11-05",RO,1,1,453.50,453.50,453.500000,19.0000,1.0000,0.0000
"2017-11-05",RS,7,7,1888.68,1888.68,269.811429,15.7143,1.0000,0.1429
"2017-11-05",SC,5,4,547.12,547.12,109.424000,14.6000,1.0000,0.0000
"2017-11-05",SP,51,49,6396.23,6396.23,125.416275,6.5490,0.9804,0.0980
"2017-11-06",AC,1,1,87.38,87.38,87.380000,17.0000,1.0000,1.0000
"2017-11-06",BA,7,7,591.00,591.00,84.428571,16.8571,0.8571,0.0000
"2017-11-06",CE,3,3,1013.98,1013.98,337.993333,26.3333,0.6667,1.0000
"2017-11-06",DF,2,2,146.46,146.46,73.230000,9.5000,1.0000,0.0000
"2017-11-06",ES,6,6,852.97,852.97,142.161667,13.0000,1.0000,0.0000
"2017-11-06",GO,4,4,988.70,988.70,247.175000,16.0000,1.0000,0.2500
"2017-11-06",MA,3,3,1033.75,1033.75,344.583333,28.3333,1.0000,0.3333
"2017-11-06",MG,17,17,2092.73,2092.73,123.101765,8.8824,1.0000,0.0000
"2017-11-06",MT,2,2,799.65,799.65,399.825000,19.5000,1.0000,0.0000
"2017-11-06",PA,4,4,2470.15,2470.15,617.537500,23.2500,0.7500,0.5000
"2017-11-06",PB,1,1,103.28,103.28,103.280000,16.0000,1.0000,1.0000
"2017-11-06",PE,2,2,234.68,234.68,117.340000,14.5000,1.0000,0.0000
"2017-11-06",PI,1,1,54.14,54.14,54.140000,35.0000,0.0000,1.0000
"2017-11-06",PR,8,8,944.89,944.89,118.111250,13.7500,1.0000,0.0000
"2017-11-06",RJ,29,29,5175.41,5175.41,178.462414,13.8621,0.9310,0.0345
"2017-11-06",RN,4,4,1410.49,1410.49,352.622500,14.7500,1.0000,0.0000
"2017-11-06",RS,10,10,2900.27,2900.27,290.027000,16.2000,1.0000,0.3000
"2017-11-06",SC,8,8,1724.86,1724.86,215.607500,17.0000,0.8750,0.1250
"2017-11-06",SE,1,1,164.30,164.30,164.300000,18.0000,1.0000,0.0000
"2017-11-06",SP,69,69,9314.84,9314.84,134.997681,9.6667,0.9275,0.0725
"2017-11-07",AL,1,1,61.07,61.07,61.070000,15.0000,1.0000,0.0000
"2017-11-07",BA,4,4,380.86,380.86,95.215000,14.5000,1.0000,0.0000
"2017-11-07",CE,3,3,580.14,580.14,193.380000,24.0000,0.6667,0.3333
"2017-11-07",DF,4,4,791.07,791.07,197.767500,12.7500,1.0000,0.2500
"2017-11-07",ES,1,1,28.09,28.09,28.090000,13.0000,1.0000,1.0000
"2017-11-07",GO,2,2,589.99,589.99,294.995000,12.0000,1.0000,0.0000
"2017-11-07",MA,1,1,204.20,204.20,204.200000,31.0000,0.0000,1.0000
"2017-11-07",MG,19,19,2817.19,2817.19,148.273158,10.3684,1.0000,0.0000
"2017-11-07",PA,3,3,597.45,597.45,199.150000,25.3333,1.0000,0.6667
"2017-11-07",PB,1,1,120.90,120.90,120.900000,36.0000,0.0000,1.0000
"2017-11-07",PE,3,3,350.28,350.28,116.760000,13.6667,1.0000,0.3333
"2017-11-07",PI,1,1,250.73,250.73,250.730000,25.0000,0.0000,0.0000
"2017-11-07",PR,8,8,1603.11,1603.11,200.388750,10.3750,1.0000,0.0000
"2017-11-07",RJ,26,26,4130.20,4130.20,158.853846,11.2308,0.9615,0.1154
"2017-11-07",RN,1,1,386.13,386.13,386.130000,18.0000,1.0000,0.0000
"2017-11-07",RO,1,1,259.94,259.94,259.940000,13.0000,1.0000,0.0000
"2017-11-07",RS,6,6,1609.83,1609.83,268.305000,11.0000,1.0000,0.1667
"2017-11-07",SC,6,6,494.03,494.03,82.338333,11.6667,1.0000,0.0000
"2017-11-07",SE,1,1,263.24,263.24,263.240000,49.0000,0.0000,0.0000
"2017-11-07",SP,62,61,7877.64,7880.56,127.058710,7.7903,0.9677,0.0645
"2017-11-08",BA,3,3,1182.63,1182.63,394.210000,12.3333,1.0000,0.0000
"2017-11-08",CE,2,2,141.07,141.07,70.535000,20.5000,1.0000,0.5000
"2017-11-08",DF,2,2,144.24,144.24,72.120000,15.5000,1.0000,0.5000
"2017-11-08",ES,3,3,1262.16,1262.16,420.720000,15.6667,0.6667,0.3333
"2017-11-08",GO,5,5,1268.07,1268.07,253.614000,16.8000,1.0000,0.0000
"2017-11-08",MA,1,1,190.43,190.43,190.430000,27.0000,1.0000,1.0000
"2017-11-08",MG,22,22,2665.04,2665.04,121.138182,10.6364,1.0000,0.0000
"2017-11-08",MS,2,2,269.91,269.91,134.955000,14.5000,1.0000,0.0000
"2017-11-08",MT,1,1,30.79,30.79,30.790000,15.0000,1.0000,0.0000
"2017-11-08",PE,6,6,1172.17,1172.17,195.361667,16.5000,1.0000,0.3333
"2017-11-08",PI,2,2,158.92,158.92,79.460000,24.5000,0.5000,0.0000
"2017-11-08",PR,7,7,664.95,664.95,94.992857,13.2857,0.8571,0.2857
"2017-11-08",RJ,14,14,1896.55,1896.55,135.467857,13.2857,0.9286,0.1429
"2017-11-08",RS,9,9,926.29,926.29,102.921111,14.2222,1.0000,0.1111
"2017-11-08",SC,10,10,1163.01,1163.01,116.301000,14.1000,0.9000,0.2000
"2017-11-08",SE,1,1,305.77,305.77,305.770000,21.0000,1.0000,0.0000
"2017-11-08",SP,79,77,9016.68,9016.68,114.135190,8.9747,0.9241,0.1392
"2017-11-09",AM,1,1,1384.74,1384.74,1384.740000,33.0000,1.0000,0.0000
"2017-11-09",BA,6,6,683.93,683.93,113.988333,17.3333,0.8333,0.3333
"2017-11-09",CE,3,3,390.04,390.04,130.013333,18.6667,1.0000,0.0000
"2017-11-09",DF,3,3,279.75,279.75,93.250000,13.0000,1.0000,0.0000
"2017-11-09",ES,3,3,536.71,536.71,178.903333,15.3333,1.0000,0.0000
"2017-11-09",GO,5,5,517.27,517.27,103.454000,10.0000,1.0000,0.0000
"2017-11-09",MG,22,22,3383.43,3383.43,153.792273,11.5455,0.9545,0.0909
"2017-11-09",MS,1,1,59.11,59.11,59.110000,18.0000,1.0000,0.0000
"2017-11-09",MT,1,1,138.05,138.05,138.050000,14.0000,1.0000,0.0000
"2017-11-09",PA,1,1,275.78,275.79,275.780000,18.0000,1.0000,1.0000
"2017-11-09",PE,2,2,223.98,223.98,111.990000,15.0000,1.0000,0.0000
"2017-11-09",PR,6,6,1008.66,1008.65,168.110000,10.3333,1.0000,0.3333
"2017-11-09",RJ,28,28,4867.96,4867.97,173.855714,13.2143,0.8571,0.1786
"2017-11-09",RO,1,1,218.91,218.91,218.910000,20.0000,1.0000,1.0000
"2017-11-09",RS,11,11,1611.49,1611.49,146.499091,14.7273,1.0000,0.0000
"2017-11-09",SC,12,12,2757.18,2757.19,229.765000,13.3333,1.0000,0.1667
"2017-11-09",SE,3,3,304.13,304.13,101.376667,14.6667,1.0000,0.0000
"2017-11-09",SP,73,73,9404.01,9404.01,128.822055,8.9452,0.9863,0.0959
"2017-11-10",BA,5,5,700.51,700.51,140.102000,17.2000,1.0000,0.0000
"2017-11-10",CE,3,3,239.60,239.60,79.866667,19.6667,1.0000,0.0000
"2017-11-10",DF,3,3,368.94,368.94,122.980000,16.3333,1.0000,0.0000
"2017-11-10",ES,2,2,326.71,326.71,163.355000,12.5000,1.0000,0.0000
"2017-11-10",GO,6,6,1482.82,1482.82,247.136667,13.5000,1.0000,0.0000
"2017-11-10",MG,19,19,2795.89,2795.89,147.152105,13.6842,0.9474,0.2632
"2017-11-10",MS,2,2,171.68,171.68,85.840000,19.5000,1.0000,0.0000
"2017-11-10",MT,2,2,324.11,324.11,162.055000,12.5000,1.0000,0.0000
"2017-11-10",PE,2,2,585.58,585.58,292.790000,13.5000,1.0000,0.0000
"2017-11-10",PR,6,6,451.36,451.36,75.226667,13.6667,1.0000,0.0000
"2017-11-10",RJ,25,25,3463.36,3463.36,138.534400,15.2000,0.9200,0.1600
"2017-11-10",RS,11,11,1579.53,1579.53,143.593636,17.0909,0.9091,0.1818
"2017-11-10",SC,7,7,660.50,660.50,94.357143,13.8571,1.0000,0.0000
"2017-11-10",SP,66,65,8859.87,8859.87,134.240455,10.9545,0.8939,0.1212
"2017-11-11",BA,2,2,304.53,304.53,152.265000,15.0000,1.0000,0.0000
"2017-11-11",CE,3,3,1488.47,1488.47,496.156667,20.6667,1.0000,0.0000
"2017-11-11",DF,1,1,52.50,52.50,52.500000,9.0000,1.0000,0.0000
"2017-11-11",ES,7,7,1006.34,1006.34,143.762857,15.7143,1.0000,0.0000
"2017-11-11",GO,1,1,77.57,77.57,77.570000,13.0000,1.0000,0.0000
"2017-11-11",MG,18,18,3927.67,3927.67,218.203889,14.3333,1.0000,0.0556
"2017-11-11",MS,1,1,61.10,61.10,61.100000,12.0000,1.0000,0.0000
"2017-11-11",MT,2,2,199.04,199.04,99.520000,14.5000,1.0000,0.0000
"2017-11-11",PA,3,3,1466.55,1466.55,488.850000,25.6667,1.0000,0.0000
"2017-11-11",PB,1,1,349.54,349.54,349.540000,24.0000,1.0000,0.0000
"2017-11-11",PE,1,1,200.61,200.61,200.610000,13.0000,1.0000,0.0000
"2017-11-11",PI,1,1,36.15,36.15,36.150000,47.0000,0.0000,1.0000
"2017-11-11",PR,7,7,921.46,921.46,131.637143,12.1429,1.0000,0.0000
"2017-11-11",RJ,21,21,2404.53,2404.53,114.501429,13.8571,0.9524,0.1905
"2017-11-11",RS,8,8,2423.90,2423.90,302.987500,16.1250,0.8750,0.1250
"2017-11-11",SC,9,9,1665.16,1665.16,185.017778,16.5556,1.0000,0.0000
"2017-11-11",SP,66,65,9469.30,9469.30,143.474242,11.7879,0.8939,0.0758
"2017-11-12",AM,1,1,325.47,325.47,325.470000,25.0000,1.0000,0.0000
"2017-11-12",BA,4,4,352.51,352.51,88.127500,12.0000,1.0000,0.2500
"2017-11-12",CE,3,3,697.18,697.18,232.393333,18.3333,1.0000,0.3333
"2017-11-12",DF,8,8,1460.80,1460.80,182.600000,11.7500,1.0000,0.1250
"2017-11-12",ES,6,6,851.18,851.18,141.863333,13.8333,1.0000,0.1667
"2017-11-12",GO,1,1,32.07,32.07,32.070000,15.0000,1.0000,0.0000
"2017-11-12",MA,3,3,434.78,434.78,144.926667,34.0000,0.6667,0.0000
"2017-11-12",MG,19,19,2396.35,2396.35,126.123684,12.1053,0.8947,0.0000
"2017-11-12",MT,4,4,584.76,584.76,146.190000,16.7500,1.0000,0.0000
"2017-11-12",PA,3,3,344.05,344.05,114.683333,19.6667,1.0000,0.3333
"2017-11-12",PE,2,2,150.36,150.36,75.180000,26.0000,0.5000,0.0000
"2017-11-12",PI,3,3,313.09,313.09,104.363333,19.6667,1.0000,0.0000
"2017-11-12",PR,8,8,1534.74,1534.74,191.842500,13.7500,1.0000,0.0000
"2017-11-12",RJ,18,18,4856.28,4856.28,269.793333,14.7222,0.8889,0.2222
"2017-11-12",RN,2,2,319.44,319.44,159.720000,26.0000,0.5000,0.5000
"2017-11-12",RS,14,14,1419.31,1419.31,101.379286,13.7143,0.9286,0.2143
"2017-11-12",SP,71,71,9881.02,9881.02,139.169296,8.6620,0.9577,0.0845
"2017-11-13",AL,2,2,788.14,788.14,394.070000,16.5000,1.0000,0.5000
"2017-11-13",BA,7,7,906.26,906.26,129.465714,17.7143,0.8571,0.4286
"2017-11-13",CE,2,2,356.83,356.83,178.415000,30.5000,0.5000,0.5000
"2017-11-13",DF,6,6,688.21,688.21,114.701667,13.1667,0.8333,0.0000
"2017-11-13",ES,4,4,303.56,303.56,75.890000,10.2500,1.0000,0.0000
"2017-11-13",GO,3,3,557.48,557.48,185.826667,14.0000,1.0000,0.0000
"2017-11-13",MA,1,1,214.05,214.05,214.050000,38.0000,0.0000,1.0000
"2017-11-13",MG,22,22,3363.87,3363.87,152.903182,13.6818,0.8636,0.0909
"2017-11-13",MT,1,1,749.44,749.44,749.440000,18.0000,1.0000,1.0000
"2017-11-13",PA,3,3,499.46,499.46,166.486667,21.0000,1.0000,0.3333
"2017-11-13",PB,1,1,97.87,97.87,97.870000,16.0000,1.0000,0.0000
"2017-11-13",PE,6,6,1580.93,1641.94,263.488333,13.6667,1.0000,0.1667
"2017-11-13",PR,8,8,1049.24,1049.24,131.155000,12.6250,1.0000,0.1250
"2017-11-13",RJ,24,24,4310.59,4310.59,179.607917,15.3750,0.9583,0.1250
"2017-11-13",RN,1,1,125.94,125.94,125.940000,23.0000,1.0000,0.0000
"2017-11-13",RS,7,7,1096.42,1096.42,156.631429,21.7143,0.8571,0.1429
"2017-11-13",SC,8,8,954.25,954.25,119.281250,10.6250,1.0000,0.2500
"2017-11-13",SE,1,1,46.14,46.14,46.140000,8.0000,1.0000,0.0000
"2017-11-13",SP,90,90,10941.61,10941.61,121.573444,10.2333,0.9000,0.0556
"2017-11-14",AC,1,1,298.30,298.30,298.300000,30.0000,1.0000,0.0000
"2017-11-14",BA,5,5,1436.56,1436.57,287.312000,26.6000,0.6000,0.4000
"2017-11-14",CE,5,5,2440.45,2440.45,488.090000,18.8000,1.0000,0.0000
"2017-11-14",DF,6,6,1341.05,1341.05,223.508333,10.0000,1.0000,0.0000
"2017-11-14",ES,6,6,737.81,737.81,122.968333,13.3333,1.0000,0.1667
"2017-11-14",GO,5,5,971.65,971.65,194.330000,18.2000,0.8000,0.4000
"2017-11-14",MA,2,2,231.08,231.08,115.540000,34.0000,0.5000,0.5000
"2017-11-14",MG,20,20,2892.45,2892.45,144.622500,13.7500,0.8500,0.2000
"2017-11-14",MS,2,2,239.48,239.47,119.740000,12.0000,1.0000,0.0000
"2017-11-14",PB,1,1,155.45,155.45,155.450000,15.0000,1.0000,0.0000
"2017-11-14",PE,4,4,448.51,448.51,112.127500,17.2500,0.7500,0.0000
"2017-11-14",PI,1,1,119.93,119.93,119.930000,34.0000,0.0000,0.0000
"2017-11-14",PR,8,8,1651.03,1651.03,206.378750,10.6250,1.0000,0.0000
"2017-11-14",RJ,25,25,4902.49,4905.16,196.099600,22.5600,0.8000,0.1600
"2017-11-14",RN,1,1,181.14,181.15,181.140000,23.0000,1.0000,1.0000
"2017-11-14",RS,11,11,1602.73,1602.74,145.702727,18.5455,0.7273,0.3636
"2017-11-14",SC,7,7,616.83,616.83,88.118571,14.7143,1.0000,0.1429
"2017-11-14",SE,1,1,96.38,96.38,96.380000,36.0000,1.0000,0.0000
"2017-11-14",SP,72,70,10176.44,10184.10,141.339444,11.0139,0.9444,0.1250
"2017-11-14",TO,1,1,215.60,215.60,215.600000,15.0000,1.0000,0.0000
"2017-11-15",AL,1,1,49.64,49.64,49.640000,35.0000,0.0000,0.0000
"2017-11-15",AM,1,1,55.28,55.28,55.280000,28.0000,1.0000,0.0000
"2017-11-15",BA,7,7,1006.94,1006.94,143.848571,17.4286,0.8571,0.1429
"2017-11-15",CE,3,3,524.04,524.04,174.680000,18.0000,1.0000,0.3333
"2017-11-15",DF,2,2,184.66,184.66,92.330000,9.0000,1.0000,0.0000
"2017-11-15",ES,4,4,623.76,623.76,155.940000,15.2500,0.7500,0.0000
"2017-11-15",GO,2,2,241.70,241.70,120.850000,14.0000,1.0000,0.0000
"2017-11-15",MA,1,1,62.66,62.66,62.660000,22.0000,1.0000,0.0000
"2017-11-15",MG,20,20,3566.28,3566.29,178.314000,10.7500,1.0000,0.1000
"2017-11-15",MS,1,1,47.69,47.69,47.690000,11.0000,1.0000,0.0000
"2017-11-15",MT,2,2,323.24,323.23,161.620000,17.0000,1.0000,0.0000
"2017-11-15",PE,3,3,299.09,299.09,99.696667,14.3333,1.0000,0.0000
"2017-11-15",PI,1,1,112.42,112.42,112.420000,26.0000,0.0000,0.0000
"2017-11-15",PR,7,7,1020.39,1020.39,145.770000,14.4286,0.8571,0.1429
"2017-11-15",RJ,27,27,4860.43,4860.43,180.015926,14.4444,0.9259,0.1111
"2017-11-15",RN,2,2,202.57,202.57,101.285000,16.5000,1.0000,0.0000
"2017-11-15",RS,7,7,920.00,920.00,131.428571,12.8571,1.0000,0.0000
"2017-11-15",SC,7,7,1024.36,1024.36,146.337143,12.1429,0.8571,0.2857
"2017-11-15",SE,1,1,225.97,225.97,225.970000,55.0000,0.0000,1.0000
"2017-11-15",SP,73,72,9783.41,9783.43,134.019315,9.5479,0.9452,0.1644
"2017-11-15",TO,4,4,1144.04,1144.04,286.010000,13.5000,1.0000,0.0000
"2017-11-16",AL,1,1,79.88,79.88,79.880000,14.0000,1.0000,0.0000
"2017-11-16",BA,9,8,1124.53,1124.53,124.947778,19.3333,0.8889,0.1111
"2017-11-16",CE,1,1,147.38,147.38,147.380000,28.0000,1.0000,0.0000
"2017-11-16",DF,4,4,961.44,961.44,240.360000,15.7500,0.7500,0.2500
"2017-11-16",ES,4,4,494.40,494.40,123.600000,12.7500,1.0000,0.0000
"2017-11-16",GO,3,3,445.56,445.56,148.520000,11.3333,1.0000,0.3333
